delivery_id,DeliveryID,order_id,OrderID,customer_id,CustomerID,carrier,Carrier,tracking_number,TrackingNum,dispatch_date,DispatchDate,estimated_delivery,EstimatedDelivery,actual_delivery,ActualDelivery,delivery_status,DeliveryStatus,delivery_attempts,Attempts,weight_kg,Weight,dimensions,Dimensions,delivery_address,DeliveryAddress,city,City,state,State,country,Country,signature_required,SignatureRequired,delivered_to,DeliveredTo,delivery_notes,SLA_met,SLAMet,return_initiated,ReturnInitiated,return_reason,tmp_del
DEL0004306,DEL0004306,ORD0004261,ORD0004261,CUST000102,CUST000102,NaN,UPS,HV171080954,TRK64985205,26-03-2020,2020-03-26,03/30/2020,2020-03-30,04/01/2020,2020-04-01,Returned,Returned,4,2,81.7 lbs,18.55,16x22x28 cm,16x22x28 cm,Austin,Austin,Austin,Austin,TX,TX,United States,IN,TRUE,false,Recipient,NULL,Leave at door,No,No,Y,Yes,Quality issue,
DEL0004307,DEL0004307,ORD0004660,ORD0004660,CUST000718,CUST000718,,FedEx,IG924467437,N/A,null,2020-03-08,13-03-2020,2020-03-13,,2020-03-13,DELIVERED,In Transit,4,5,18.54 kg,45.19,5x11x15 cm,5x11x15 cm,Dallas,"Dallas, NY",Dallas,Dallas,NY,NY,United States of America,GB,yes,FALSE,Left at door,Neighbor,Call before delivery,Yes,Yes,Yes,Yes,Damaged,null
DEL0004308,DEL0004308,ORD0001598,ORD0001598,CUST000038,CUST000038,ups,USPS,FF297794664,TRK87072391,11/16/2020,2020-11-16,2020-11-26,2020-11-26,,2020-12-05,delivered,In Transit,5,1,16020.0 g,27.83 kg,19x55x22 cm,19x55x22 cm,"5550 Oak St, New Yrok, TX 46352",5776 Blvd New Yrok,New Yrok,New Yrok,TX,TX,United States of America,US,Yes,FALSE,Neighbor,Recipient,Leave at door,No,No,no,TRUE,Not delivered,
DEL0004309,DEL0004309,ORD0000991,ORD0000991,CUST000749,CUST000749,ups,FedEx,FE850891339,TRK77950790,07-08-2020,2020-08-07,08/12/2020,null,2020-08-11,2020-08-11,Delivered,Returned,1,2,33.96 lbs,52.06 lbs,39x17x14 cm,39x17x14 cm,"2198 Lake St, San Franciso, TX 43125",9794 Blvd San Franciso,San Franciso,San Franciso,TX,TX,USA,GB,NULL,1,Reception,Recipient,Fragile,Yes,Yes,no,FALSE,Wrong item,
DEL0004310,DEL0004310,ORD0003452,ORD0003452,CUST001554,CUST001554,ups,UPS,JV728674320,TRK92541740,2021-01-17,2021-01-17,01/31/2021,2021-01-31,2021-01-23,2021-01-23,Failed,Delivered,3,1,3450.0 g,8.07 kg,52x23x25 cm,52x23x25 cm,Chicago,Chicago,NULL,Chicago,FL,FL,US,US,TRUE,0,,Neighbor,Call before delivery,Yes,Yes,N/A,Yes,Damaged,
DEL0004311,DEL0004311,ORD9640186,ORD9640186,CUST001076,CUST001076,UPS,USPS,VP106808839,,02-04-2020,2020-04-02,06-04-2020,2020-04-06,04/06/2020,2020-04-06,Returned,In Transit,4,2,16.77 kg,22.58 lbs,33x20x4 cm,33x20x4 cm,9191 Dr Houston,"Houston, CA",Houston,Houston,CA,CA,NaN,JP,false,yes,Recipient,Neighbor,Ring bell,Yes,Yes,false,1,,
DEL0004312,DEL0004312,ORD0004374,ORD0004374,CUST000894,CUST000894,fedex,UPS,NC608756004,TRK57827106,,2023-07-11,07/23/2023,2023-07-23,2023-07-11,2023-07-11,delivered,Delivered,3,3,23.31 lbs,15.61 lbs,11x25x29 cm,11x25x29 cm,"3874 Lake St, Houston, NY 68030",Houston,Houston,Houston,NY,NY,US,GB,N,yes,,,,Yes,Yes,true,true,,
DEL0004313,DEL0004313,ORD9792026,ORD9792026,CUST001882,CUST001882,DHL,USPS,XJ690069339,TRK27423980,01/01/2021,2021-01-01,,2021-01-07,01/08/2021,2021-01-08,Failed,In Transit,1,4,85.42 lbs,20330.0 g,,38x58x16 cm,9988 Blvd Philadelphia,"905 Elm St, Philadelphia, PA 97569",Philadelphia,Philadelphia,PA,PA,United States,DE,false,Yes,,Recipient,Ring bell,N/A,No,yes,TRUE,,
DEL0004314,DEL0004314,ORD0002899,ORD0002899,CUST000666,CUST000666,OnTrac,DHL,WI263756890,TRK15133332,18-09-2020,2020-09-18,2020-10-02,2020-10-02,,2020-09-28,Pending,Delivered,5,5,32.43 kg,18610.0 g,29x50x29 cm,29x50x29 cm,"Chcago, NY",386 Dr Chcago,Chcago,Chcago,NY,NY,US,GB,Y,NaN,N/A,Left at door,NaN,Yes,Yes,no,N,Wrong item,
DEL0004315,DEL0004315,ORD0003069,ORD0003069,CUST000479,CUST000479,DHL,UPS,KL735379173,TRK62241792,02/26/2022,2022-02-26,12-03-2022,2022-03-12,03/11/2022,2022-03-11,NULL,In Transit,null,3,37.23 kg,22.55 kg,40x16x30 cm,40x16x30 cm,"Tokyoo, CA","Tokyoo, CA",Tokyoo,Tokyoo,CA,CA,U.S.A,IN,1,TRUE,Left at door,Left at door,<br/>handle with care,Yes,Yes,No,no,Wrong item,
DEL0004316,DEL0004316,ORD0002379,ORD0002379,CUST000905,CUST000905,DHL,USPS,BZ382089846,TRK14038148,11-01-2020,2020-01-11,12-01-2020,2020-01-12,01/14/2020,2020-01-14,DELIVERED,Failed,5,2,12080.0 g,44.8,,39x36x5 cm,"Jacksonville, TX","9214 Oak St, Jacksonville, TX 47490",Jacksonville,Jacksonville,TX,TX,,NULL,Yes,No,Left at door,Left at door,Ring bell,No,No,yes,NULL,,
DEL0004317,DEL0004317,ORD0003073,ORD0003073,CUST001654,CUST001654,UPS,USPS,VR330044331,TRK57133993,07/30/2021,2021-07-30,08/08/2021,2021-08-08,08/13/2021,2021-08-13,Returned,Failed,,4,46.94,4.29 kg,21x35x13 cm,21x35x13 cm,"San Franciso, IL","San Franciso, IL",N/A,San Franciso,IL,IL,US,IN,TRUE,N,Reception,Recipient,∑ emoji 📦,No,No,FALSE,true,,
DEL0002008,DEL0004318,ORD0002893,ORD0002893,CUST001903,CUST001903,USPS,FedEx,GK344819923,TRK38258994,2022-02-26,2022-02-26,05-03-2022,2022-03-05,2022-03-01,,pending,In Transit,4,5,48.01,7.38,47x30x17 cm,47x30x17 cm,"6339 Lake St, Sydeny, TX 28637",5759 Dr Sydeny,Sydeny,Sydeny,TX,TX,US,US,no,1,,Recipient,<br/>handle with care,Yes,Yes,Yes,,,
DEL0004319,DEL0004319,ORD0004131,ORD0004131,CUST000353,CUST000353,FedEx,UPS,LM180975835,TRK93319039,14-10-2022,null,2022-10-15,2022-10-15,2022-11-01,2022-11-01,in_transit,In Transit,5,5,26.39 lbs,33990.0 g,39x27x27 cm,39x27x27 cm,"8071 Lake St, New York, CA 11955","New York, CA",New York,New York,CA,CA,United States of America,JP,true,0,Neighbor,Neighbor,Leave at door,No,No,Y,Y,,
DEL0004320,DEL0004320,ORD0002608,ORD0002608,CUST001624,CUST001624,UPS,UPS,JM318261913,TRK34315350,2022-07-22,2022-07-22,,2022-08-04,2022-08-05,2022-08-05,delivered,In Transit,5,4,13.95,23.46 lbs,40x27x5 cm,NaN,Houston,"8872 Park St, Houston, IL 92066",Houston,Houston,IL,IL,US,US,false,no,Neighbor,Left at door,Leave at door,No,No,false,Yes,Quality issue,
DEL0004321,DEL0004321,ORD0001207,ORD0001207,CUST001371,CUST001371,ups,FedEx,YJ510547205,TRK86762581,12/10/2021,2021-12-10,12/17/2021,2021-12-17,2021-12-28,2021-12-28,delivered,In Transit,5,4,27.21 lbs,33.99,5x29x3 cm,5x29x3 cm,8686 Dr Philadelphia,Philadelphia,Philadelphia,Philadelphia,PA,PA,US,JP,1,no,Recipient,Recipient,Ring bell,No,No,0,TRUE,,
DEL0004322,DEL0004322,ORD0000433,ORD0000433,CUST000554,CUST000554,Amazon Logistics,FedEx,AS814745993,TRK96547909,04/09/2021,2021-04-09,2021-04-18,2021-04-18,04/13/2021,2021-04-13,Returned,null,,2,3.62 lbs,49.35 lbs,53x32x16 cm,53x32x16 cm,"1407 Lake St, San Antonio, TX 22644","San Antonio, TX",San Antonio,NULL,TX,TX,usa,DE,FALSE,false,N/A,Left at door,Fragile,Yes,Yes,yes,FALSE,Damaged,
DEL0004323,DEL0004323,ORD0002416,ORD0002416,CUST001187,CUST001187,DHL,DHL,EX123441398,TRK61871339,10/02/2022,2022-10-02,12-10-2022,2022-10-12,10/21/2022,,Pending,Returned,1,2,63.13 lbs,40330.0 g,14x53x30 cm,14x53x30 cm,,"7940 Elm St, Londn, CA 85485",,Londn,CA,CA,US,IN,0,No,,Recipient,Leave at door,No,,no,1,Not delivered,NULL
DEL0004324,DEL0004324,ORD0002338,null,CUST001906,,LaserShip,FedEx,OL106515617,TRK43417205,2020-05-22,2020-05-22,01-06-2020,2020-06-01,2020-06-09,2020-06-09,in_transit,Failed,2,3,23.64 lbs,62.29 lbs,N/A,38x58x4 cm,"Los Angeles, TX","Los Angeles, TX",Los Angeles,Los Angeles,TX,TX,US,IN,TRUE,TRUE,Left at door,Neighbor,Leave at door,No,No,true,N,,
DEL0004325,DEL0004325,,ORD0001108,CUST001734,CUST001734,USPS,UPS,XY415244074,TRK59968083,11/01/2021,2021-11-01,10-11-2021,2021-11-10,NaN,2021-11-17,null,null,3,5,73.74 lbs,20.08 kg,,29x27x9 cm,577 Dr Chicago,"4603 Lake St, Chicago, PA 78488",Chicago,NULL,PA,PA,US,DE,yes,1,Recipient,Left at door,<br/>handle with care,No,No,NULL,N,,NaN
DEL0004326,DEL0004326,ORD0003606,NaN,CUST000523,CUST000523,fedex,N/A,PW956485525,TRK91419241,2020-12-30,,01/13/2021,2021-01-13,01/17/2021,2021-01-17,Pending,In Transit,4,3,97.35 lbs,29.63 kg,21x32x26 cm,21x32x26 cm,Tokyoo,"Tokyoo, CA",Tokyoo,Tokyoo,CA,CA,United States,IN,Y,true,Neighbor,,Fragile,No,No,FALSE,0,,
DEL0004327,DEL0004327,ORD0003282,ORD0003282,CUST000372,CUST000372,dhl,FedEx,KO601848199,TRK56816252,06-08-2020,2020-08-06,13-08-2020,2020-08-13,08/19/2020,2020-08-19,In Transit,Delivered,2,1,58.81 lbs,1460.0 g,16x7x19 cm,16x7x19 cm,5610 Ave San Diego,San Diego,San Diego,San Diego,NY,NY,USA,FR,FALSE,Yes,N/A,Left at door,Call before delivery,No,No,yes,1,Not delivered,
DEL0004328,DEL0004328,ORD0003919,ORD0003919,CUST001794,CUST001794,dhl,UPS,ON597783842,TRK46728834,12/14/2020,2020-12-14,2020-12-24,2020-12-24,12/18/2020,2020-12-18,Returned,Returned,3,5,14.06,8740.0 g,13x15x26 cm,13x15x26 cm,New Yrok,"New Yrok, FL",New Yrok,New Yrok,FL,FL,U.S.A,GB,N,Y,Recipient,,,N/A,Yes,,,Not delivered,
DEL0004329,DEL0004329,ORD0001206,ORD0001206,CUST000197,CUST000197,USPS,USPS,BQ681101185,TRK64729570,31-01-2020,2020-01-31,07-02-2020,2020-02-07,,2020-02-19,pending,Failed,4,1,44.9 kg,49.9,30x40x5 cm,30x40x5 cm,Chicago,"Chicago, CA",Chicago,Chicago,CA,CA,U.S.A,GB,yes,N,Recipient,,,No,No,yes,false,Wrong item,
DEL0004330,DEL0004330,ORD0004019,ORD0004019,CUST000026,CUST000026,ups,FedEx,MR740013768,TRK63920256,09-10-2020,2020-10-09,14-10-2020,2020-10-14,2020-10-15,2020-10-15,null,In Transit,2,2,26190.0 g,85.6 lbs,25x15x19 cm,25x15x19 cm,"1078 Oak St, Chcago, FL 36775","Chcago, FL",Chcago,Chcago,FL,FL,United States of America,US,Yes,NULL,Neighbor,Left at door,<br/>handle with care,NaN,No,no,no,Quality issue,
DEL0004331,DEL0004331,ORD0003586,ORD0003586,NULL,CUST000426,OnTrac,FedEx,MI539792694,TRK57309124,15-12-2021,2021-12-15,N/A,2021-12-26,2021-12-29,2021-12-29,null,In Transit,2,2,33510.0 g,22740.0 g,11x50x17 cm,11x50x17 cm,"8108 Main St, San Franciso, CA 24208",2440 Ave San Franciso,San Franciso,San Franciso,CA,CA,usa,US,No,N,,Neighbor,∑ emoji 📦,No,No,true,0,,
DEL0004332,DEL0004332,ORD0004884,ORD0004884,CUST000575,CUST000575,USPS,UPS,JE781472174,TRK80871544,2022-05-17,2022-05-17,N/A,2022-05-19,2022-05-31,,DELIVERED,Returned,3,5,22.3 kg,9.64 lbs,18x59x27 cm,null,7366 Ln Chicago,"Chicago, TX",Chicago,Chicago,TX,TX,U.S.A,GB,false,Y,Neighbor,,∑ emoji 📦,No,No,true,Yes,Not delivered,NaN
DEL0004333,DEL0004333,ORD0002821,ORD0002821,CUST000912,CUST000912,fedex,FedEx,XQ974045619,TRK99934749,07/11/2022,2022-07-11,2022-07-17,2022-07-17,07/13/2022,2022-07-13,Delivered,Delivered,4,1,13630.0 g,33.12,45x6x24 cm,45x6x24 cm,"3782 Oak St, Phoenix, TX 77600",9663 Dr Phoenix,Phoenix,Phoenix,TX,TX,United States,DE,true,FALSE,Left at door,Left at door,∑ emoji 📦,Yes,Yes,,no,Wrong item,
DEL0004334,DEL0004334,ORD0003631,ORD0003631,CUST001585,CUST001585,fedex,UPS,DH320713182,TRK43213863,2020-05-20,2020-05-20,2020-05-29,2020-05-29,05/20/2020,2020-05-20,Out for Delivery,In Transit,5,5,8.47 lbs,N/A,59x24x19 cm,59x24x19 cm,2027 Ln San Antonio,"8849 Lake St, San Antonio, NY 94870",San Antonio,San Antonio,NY,NY,USA,JP,No,true,Recipient,,Ring bell,Yes,Yes,yes,TRUE,Damaged,
DEL0004335,DEL0004335,ORD0000423,ORD0000423,CUST001928,CUST001928,dhl,DHL,CV902473200,TRK48854092,08-03-2023,,16-03-2023,2023-03-16,03/13/2023,2023-03-13,In Transit,Delivered,1,1,36310.0 g,46.66,49x17x24 cm,49x17x24 cm,"269 Elm St, Londn, CA 55008",Londn,Londn,NULL,CA,CA,USA,N/A,false,,Recipient,Neighbor,Fragile,Yes,Yes,0,No,,
DEL0004336,DEL0004336,ORD0001584,ORD0001584,CUST000756,CUST000756,UPS,DHL,VN448463768,TRK73114246,02/08/2022,2022-02-08,2022-02-18,2022-02-18,2022-02-28,2022-02-28,pending,Delivered,4,5,null,,58x34x30 cm,58x34x30 cm,6912 Ave Dallas,Dallas,Dallas,Dallas,IL,IL,USA,JP,FALSE,true,Neighbor,Neighbor,Leave at door,No,No,Yes,Y,Damaged,
DEL0004337,DEL0004337,ORD0003477,ORD0003477,CUST000163,CUST000163,FedEx,,KW720152784,TRK24518401,04/22/2022,2022-04-22,04/25/2022,2022-04-25,05/05/2022,2022-05-05,Delivered,In Transit,1,1,N/A,23910.0 g,43x53x18 cm,43x53x18 cm,New York,5371 Blvd New York,New York,null,NY,NY,United States of America,DE,N,Yes,N/A,,<br/>handle with care,No,No,yes,TRUE,,
DEL0004338,DEL0004338,ORD0000010,NULL,CUST001422,CUST001422,UPS,UPS,N/A,TRK80642587,05-01-2022,2022-01-05,17-01-2022,2022-01-17,01/21/2022,2022-01-21,Delivered,In Transit,4,2,20.97 kg,15.88 lbs,26x55x15 cm,26x55x15 cm,"9926 Oak St, Londn, IL 91418",Londn,Londn,Londn,IL,N/A,usa,IN,,Y,N/A,NULL,<br/>handle with care,No,No,true,FALSE,Wrong item,
DEL0004339,DEL0004339,ORD9990535,ORD9990535,CUST000642,CUST000642,Amazon Logistics,UPS,XK159457250,TRK43966979,12/01/2021,2021-12-01,2021-12-14,2021-12-14,11/27/2021,2021-11-27,Returned,Delivered,3,1,34.29 kg,25.36,57x33x3 cm,57x33x3 cm,"6017 Elm St, Austin, NY 10253",3556 Ln Austin,Austin,Austin,NY,NY,U.S.A,IN,N,true,Left at door,,Ring bell,Yes,Yes,,false,Changed mind,
DEL0004340,DEL0004340,ORD0001101,ORD0001101,CUST001342,CUST001342,dhl,DHL,SL611152668,TRK13326486,12/29/2022,2022-12-29,01-01-2023,2023-01-01,,2023-01-11,delivered,In Transit,4,3,17.36 kg,82.42 lbs,49x58x18 cm,,Phoenix,"9441 Elm St, Phoenix, TX 99410",Phoenix,Phoenix,TX,TX,usa,JP,TRUE,true,,Left at door,NaN,No,No,false,false,,
DEL0004341,DEL0004341,ORD0004945,ORD0004945,CUST001062,CUST001062,null,UPS,OC206766671,TRK13311292,28-12-2021,2021-12-28,2022-01-09,2022-01-09,null,2022-01-14,pending,In Transit,3,2,28260.0 g,22.03,28x41x9 cm,null,Chicago,"9029 Main St, Chicago, TX 89480",Chicago,Chicago,TX,TX,,GB,0,true,Left at door,Neighbor,Call before delivery,No,No,yes,no,Quality issue,
DEL0004342,DEL0004342,ORD0001286,ORD0001286,CUST000970,CUST000970,FedEx,FedEx,NF562996601,TRK10926417,06-12-2022,2022-12-06,10-12-2022,2022-12-10,2022-12-18,2022-12-18,Failed,Failed,2,2,68.18 lbs,22.48,53x29x8 cm,53x29x8 cm,"2223 Elm St, Dallas, TX 58217","4444 Lake St, Dallas, TX 95615",NULL,Dallas,TX,TX,United States,DE,1,TRUE,Reception,Neighbor,,No,No,false,Yes,Damaged,
DEL0004343,DEL0004343,ORD0002335,ORD0002335,CUST001839,CUST001839,OnTrac,FedEx,BJ344353673,TRK21540467,15-03-2023,2023-03-15,2023-03-21,2023-03-21,2023-03-15,2023-03-15,Out for Delivery,Failed,2,5,2.06 kg,13830.0 g,33x49x29 cm,,"Austin, IL",Austin,Austin,NaN,IL,IL,United States,GB,Y,NaN,Neighbor,Neighbor,null,Yes,Yes,false,1,Changed mind,
DEL0004344,DEL0004344,ORD0000901,ORD0000901,NULL,CUST000258,USPS,UPS,VP620298276,TRK11615473,22-10-2020,2020-10-22,30-10-2020,NaN,2020-11-01,,DELIVERED,Failed,2,3,34.39 kg,15.14,17x11x4 cm,17x11x4 cm,"Sydeny, CA",Sydeny,Sydeny,Sydeny,NaN,CA,United States of America,NaN,false,false,Recipient,Left at door,Fragile,No,No,no,0,Wrong item,
DEL0004345,DEL0004345,ORD0003822,ORD0003822,CUST001226,CUST001226,Amazon Logistics,UPS,DQ569761546,TRK98365112,2023-03-13,2023-03-13,2023-03-21,2023-03-21,03/11/2023,,DELIVERED,Failed,null,1,23.7 kg,34.93 kg,,47x54x27 cm,934 Ln Chcago,"Chcago, CA",Chcago,Chcago,CA,CA,United States,DE,Y,no,Neighbor,Left at door,<br/>handle with care,Yes,Yes,Yes,no,,
DEL0004346,DEL0004346,ORD0003129,ORD0003129,CUST001819,CUST001819,FedEx,UPS,PD103092831,TRK54367659,24-10-2020,2020-10-24,10/29/2020,2020-10-29,2020-10-29,2020-10-29,delivered,null,5,1,42470.0 g,49510.0 g,13x57x9 cm,13x57x9 cm,"Los Angeles, TX",802 Ln Los Angeles,Los Angeles,Los Angeles,TX,TX,usa,GB,true,0,Neighbor,,Leave at door,Yes,Yes,false,No,Quality issue,
DEL0004347,DEL0004347,ORD0001873,ORD0001873,CUST000199,,LaserShip,DHL,YV938322452,TRK47206994,24-01-2023,2023-01-24,05-02-2023,2023-02-05,NaN,2023-02-05,Lost,In Transit,3,4,9.89 kg,43.36 kg,25x9x30 cm,25x9x30 cm,San Antonio,San Antonio,San Antonio,San Antonio,CA,CA,USA,IN,N,yes,,Neighbor,Leave at door,Yes,Yes,true,FALSE,Not delivered,
DEL0004348,DEL0004348,ORD0004684,ORD0004684,CUST000517,CUST000517,FedEx,DHL,QG111314657,TRK73437176,2021-06-02,2021-06-02,2021-06-11,2021-06-11,2021-06-14,NULL,DELIVERED,Returned,2,2,15860.0 g,4800.0 g,52x56x20 cm,52x56x20 cm,68 Dr Philadelphia,Philadelphia,Philadelphia,Philadelphia,CA,CA,usa,IN,yes,TRUE,Left at door,Recipient,,No,No,0,TRUE,Damaged,
DEL0004349,DEL0004349,ORD0000519,ORD0000519,CUST000175,CUST000175,DHL,USPS,BN672253730,TRK78609213,2023-12-01,2023-12-01,2023-12-10,2023-12-10,2023-12-05,2023-12-05,Lost,Returned,3,2,27.59 kg,,33x57x17 cm,33x57x17 cm,4771 Ave Philadelphia,"Philadelphia, CA",Philadelphia,Philadelphia,,CA,U.S.A,JP,yes,yes,N/A,Neighbor,∑ emoji 📦,Yes,Yes,false,false,Quality issue,
DEL0004350,DEL0004350,ORD0002373,ORD0002373,CUST001689,CUST001689,ups,DHL,NaN,TRK52454238,2021-06-29,2021-06-29,2021-07-11,2021-07-11,,2021-07-07,DELIVERED,Failed,4,5,27.2,30250.0 g,35x36x14 cm,35x36x14 cm,"Chicago, TX",5555 Ave Chicago,Chicago,Chicago,TX,TX,USA,DE,yes,1,Neighbor,Recipient,Ring bell,Yes,Yes,no,No,Damaged,
DEL0004351,DEL0004351,ORD9818621,ORD9818621,CUST000913,CUST000913,ups,FedEx,MS243839260,TRK43704279,2022-06-16,2022-06-16,2022-06-24,2022-06-24,06/21/2022,2022-06-21,Pending,Returned,3,4,16.44 kg,28.31 kg,5x47x13 cm,5x47x13 cm,2436 Blvd New York,"1229 Elm St, New York, TX 59519",New York,New York,TX,TX,U.S.A,GB,null,true,Neighbor,Neighbor,<br/>handle with care,Yes,Yes,FALSE,N/A,,
DEL0004352,DEL0004352,ORD0002152,ORD0002152,CUST000399,CUST000399,OnTrac,USPS,BV793955228,TRK81899989,11-06-2020,2020-06-11,06/24/2020,,2020-07-01,2020-07-01,Pending,,1,2,36.81,15.14 kg,NULL,12x5x25 cm,"New York, TX",1486 Ln New York,New York,New York,TX,TX,US,IN,N,yes,Recipient,,∑ emoji 📦,No,No,Yes,Y,Quality issue,
DEL0004353,DEL0004353,ORD0001678,ORD0001678,CUST000375,CUST000375,UPS,USPS,BK159906178,TRK12449614,11-04-2022,2022-04-11,NaN,2022-04-25,2022-04-23,,in_transit,Delivered,4,5,14700.0 g,6.95 kg,43x49x10 cm,43x49x10 cm,Philadelphia,"Philadelphia, NY",N/A,Philadelphia,NY,NY,US,US,1,No,NaN,Neighbor,Leave at door,Yes,Yes,1,FALSE,Wrong item,
DEL0004354,DEL0004354,ORD0001009,ORD0001009,CUST000698,CUST000698,USPS,UPS,TR581868642,TRK55247226,2020-05-12,2020-05-12,20-05-2020,2020-05-20,05/23/2020,,delivered,In Transit,4,4,8.74,18.89 kg,46x47x15 cm,46x47x15 cm,San Franciso,"San Franciso, TX",N/A,San Franciso,TX,TX,usa,US,No,0,Recipient,Recipient,Call before delivery,No,No,yes,yes,,
DEL0004355,DEL0004355,ORD0000114,ORD0000114,CUST000956,CUST000956,OnTrac,FedEx,HD992233156,TRK98862284,NaN,2023-02-03,,2023-02-04,,N/A,in_transit,Returned,1,,17540.0 g,,26x38x30 cm,26x38x30 cm,"Chicago, NY","Chicago, NY",Chicago,Chicago,NY,NY,USA,JP,FALSE,0,Left at door,Neighbor,<br/>handle with care,No,No,Yes,yes,,
DEL0004356,DEL0004356,ORD0004168,ORD0004168,CUST001548,CUST001548,,UPS,CU217612368,TRK97228839,12/17/2022,2022-12-17,2022-12-30,2022-12-30,2022-12-28,2022-12-28,Pending,Failed,5,NaN,43.54 kg,14650.0 g,59x56x22 cm,,N/A,"San Franciso, NY",,San Franciso,NY,NY,United States of America,FR,no,true,Reception,,null,Yes,Yes,false,Yes,,
DEL0004357,DEL0004357,ORD0002935,ORD0002935,CUST000383,CUST000383,ups,USPS,NULL,TRK28406921,18-10-2022,2022-10-18,23-10-2022,2022-10-23,10/21/2022,,in_transit,Failed,5,5,3.97 lbs,32.45 kg,9x26x18 cm,9x26x18 cm,"9814 Lake St, Philadelphia, TX 63485","3433 Main St, Philadelphia, TX 30985",Philadelphia,Philadelphia,TX,TX,US,GB,TRUE,no,Reception,,∑ emoji 📦,Yes,Yes,null,FALSE,NULL,
DEL0004358,DEL0004358,ORD0001296,ORD0001296,CUST000612,CUST000612,ups,FedEx,VZ514789094,TRK56573248,,2022-02-01,09-02-2022,,02/05/2022,2022-02-05,Failed,Delivered,3,2,37.02 kg,44680.0 g,N/A,36x58x3 cm,7993 Ave Phoenix,Phoenix,Phoenix,Phoenix,CA,,USA,IN,1,No,Reception,Left at door,,Yes,Yes,Y,0,Not delivered,
DEL0004359,NULL,ORD0004837,ORD0004837,CUST000957,CUST000957,FedEx,UPS,HO737252974,TRK71066003,08/13/2021,2021-08-13,2021-08-19,2021-08-19,2021-08-22,,pending,Failed,3,2,4640.0 g,43.99,44x21x24 cm,44x21x24 cm,Philadelphia,"Philadelphia, NY",Philadelphia,Philadelphia,NY,NY,usa,GB,1,FALSE,,,Ring bell,,No,Yes,FALSE,,
DEL0004360,DEL0004360,ORD0004986,ORD0004986,CUST000287,CUST000287,Amazon Logistics,FedEx,FG489650017,TRK85774116,06/11/2022,2022-06-11,2022-06-15,2022-06-15,2022-06-15,2022-06-15,pending,In Transit,4,1,66.97 lbs,N/A,33x6x6 cm,33x6x6 cm,9783 Ln New York,New York,New York,New York,CA,CA,U.S.A,US,Yes,1,N/A,Recipient,Leave at door,Yes,Yes,N,no,Quality issue,
DEL0004361,DEL0004361,,ORD0004176,CUST000566,CUST000566,USPS,NaN,EX711858871,TRK91919925,2021-02-13,2021-02-13,02/22/2021,2021-02-22,,2021-03-03,pending,In Transit,2,4,,9260.0 g,51x53x25 cm,51x53x25 cm,1524 Dr Jacksonville,"Jacksonville, CA",Jacksonville,Jacksonville,CA,CA,usa,GB,TRUE,No,,Recipient,Call before delivery,No,No,NaN,N,Changed mind,
DEL0004362,DEL0004362,ORD0002298,ORD0002298,NULL,CUST000518,fedex,DHL,AF941982861,TRK28021407,05-06-2023,2023-06-05,06/14/2023,2023-06-14,2023-06-08,2023-06-08,Pending,Delivered,4,4,23.3,39.78,,42x19x5 cm,Jacksonville,"Jacksonville, CA",Jacksonville,NULL,CA,CA,United States,US,No,yes,Recipient,Neighbor,Call before delivery,Yes,Yes,0,N,,
DEL0004363,DEL0004363,ORD0002612,ORD0002612,CUST001036,CUST001036,Amazon Logistics,DHL,NL210634645,TRK92099806,05/05/2020,2020-05-05,05/18/2020,2020-05-18,05/20/2020,2020-05-20,Out for Delivery,Delivered,5,1,34.97 lbs,37.56,21x5x23 cm,21x5x23 cm,"New Yrok, PA","3972 Elm St, New Yrok, PA 13309",New Yrok,New Yrok,PA,,U.S.A,FR,0,false,Reception,Neighbor,Call before delivery,,No,,FALSE,Damaged,
DEL0004364,DEL0004364,ORD0003934,ORD0003934,CUST000005,CUST000005,Amazon Logistics,DHL,KG443106982,TRK91682609,28-01-2023,2023-01-28,31-01-2023,2023-01-31,,2023-02-13,Out for Delivery,N/A,3,4,33.14 kg,30000.0 g,45x7x16 cm,45x7x16 cm,2075 Blvd Jacksonville,"2334 Elm St, Jacksonville, TX 47265",Jacksonville,Jacksonville,TX,TX,United States,JP,false,Yes,N/A,Neighbor,<br/>handle with care,No,No,N/A,Y,Quality issue,
DEL0004365,DEL0004365,ORD9735410,ORD9735410,CUST001362,CUST001362,UPS,USPS,SZ756585256,TRK63674207,,2021-03-02,08-03-2021,2021-03-08,03/09/2021,2021-03-09,In Transit,In Transit,3,5,93.34 lbs,46.51,56x28x3 cm,56x28x3 cm,Dallas,"Dallas, TX",Dallas,Dallas,TX,TX,US,,FALSE,false,Neighbor,,∑ emoji 📦,No,No,FALSE,No,Wrong item,
DEL0004366,DEL0004366,ORD0001838,ORD0001838,CUST000462,CUST000462,USPS,UPS,RE596799126,TRK92187452,27-05-2023,2023-05-27,N/A,2023-06-02,,2023-05-31,in_transit,Delivered,3,null,49.58,25.94,27x59x5 cm,27x59x5 cm,Chicago,"Chicago, TX",Chicago,Chicago,TX,TX,U.S.A,US,true,true,Reception,Left at door,Fragile,Yes,Yes,yes,Yes,Quality issue,
